clean_smiles,target_name,pIC50,Protein_Hydrophobicity,Protein_Weight,Protein_Isoelectric,Protein_Aromaticity
CC(C)N1CCC(Oc2ccc(CN3CCN(C)CC3)cc2)CC1,CA IV,9.360036438273482,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
N=C(N)c1cccc(OCC(=O)Nc2ccc(C(=O)N3CCC3)cc2)c1,CA I,5.0,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
CC(NC(=O)c1ccc(Cl)c(Cl)c1)C(=O)N1CCCN(CCCOc2ccc(-c3noc(CC4CCCC4)n3)c(F)c2)CC1,CA IV,6.853871964321762,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2cc3ccccc3cc2S(C)(=O)=O)n1,CA I,4.958607314841775,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
Oc1ccc2c(-c3cc(Cl)c(O)cc3O)noc2c1,CA III,7.481486060122112,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
NCCCOc1cc2c(c(-c3ccc(Nc4nc5ccccc5o4)cc3)c1)CNC2=O,CA VA,5.200000237109354,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
NC(=O)c1cc2c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cncc2s1,CA VA,5.100000128334196,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,CA VA,5.100000128334196,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
N=C(N)NCCCC(NC(=O)C1CCN2CCC(N)(Cc3ccccc3)C(=O)N12)C(=O)c1nccs1,CA I,8.619788758288394,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
CC(Oc1cc(-c2cnn(C(C)C)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CA IX,7.430626090384954,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CC(C)CCCSc1ncc(C(=O)c2ccc(Cl)cc2)n1C,CA IV,5.0,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
CC(C)(c1cc(Br)c(O)c(I)c1)c1cc(Br)c(O)c(I)c1,CA IX,5.59999938302362,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
COC(=O)CNC(=O)C1(c2ccc(-c3ccc(CCN4CCCC4C)cc3)cc2)CCCC1,CA IV,8.721246399047171,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
COc1cc2c(Oc3ccc(-c4cnc(Cc5ccccc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,CA IX,8.036212172654444,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
N=C(N)NCCCC(NC(=O)C1CC(OCc2ccccc2)CN1C(=O)CCc1ccccc1)C(=O)CCl,CA I,7.498940737782249,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
O=C(Nc1cnccn1)Nc1ccnc2ccccc12,CA IX,5.499999678657065,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC(=O)N2,CA II,8.484700139017026,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
Cc1nc2ccccc2c(=O)n1-c1ccc(OC2CCN(C3CCCC3)CC2)cc1,CA IV,8.494850021680094,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
CCC(C)C(NC(=O)C(CCCCN)NC(=O)c1cc(O)ccc1O)C(=O)NC(Cc1ccccc1)C(=O)NC(CO)C(=O)O,CA I,4.823908740944319,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
COc1cc(C=O)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CA IX,5.499999678657065,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
c1cc(CN2CCCCC2)ccc1CN1CCCCC1,CA IV,5.90999956608739,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
NS(=O)(=O)c1ccc(C(=O)NC(CO)C(=O)O)cc1,CA II,6.770303756120384,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
c1nc(CCCCNC2CCCCC2)c[nH]1,CA IV,7.50003813440381,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
CCCCCCCCCCc1cccc2c1CC(CO)OC(=O)C(C(C)C)N2C,CA VA,6.013228265733755,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
CC(C)Oc1ccc(-c2noc(-c3ccc(NC4CCC(C(=O)O)C4)cc3)n2)cc1Cl,CA IX,5.499999678657065,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CC(C)Oc1ccc(-c2noc(-c3ccc(NC4CCC(C(=O)O)C4)cc3)n2)cc1Cl,CA VA,5.100000128334196,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
O=C(Nc1cnc2[nH]cc(-c3ccccc3)c2c1)c1c(F)cccc1F,CA VA,5.100000128334196,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
CCCCN(CCCC)CCCOc1ccc(-c2cn3cccc(C)c3n2)c(C)c1,CA IV,5.376750709602099,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
CCCOc1c(-c2csc(-c3cc(C(=N)N)sc3SC)n2)cnn1-c1ccccn1,CA I,4.301029995663981,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
CNC1CCN(c2nc3[nH]cc(C(=O)O)c(=O)c3c(C)c2Br)C1,CA VA,5.100000128334196,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
COc1cc(C=C(C#N)c2n[nH]c(N)c2C#N)ccc1O,CA VA,5.100000128334196,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
CC(NC(=O)CC(C)(C)C)C(=O)N1CCN(CCCOc2ccc(-c3noc(CC4CCCC4)n3)c(F)c2)CC1,CA IV,7.0,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
COc1ccc2c(=O)n(C)c(-c3ccc(OC4CCN(C5CCC5)CC4)cc3)nc2c1,CA IV,9.468521082957745,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
NS(=O)(=O)c1nnc(NC(=O)c2c(F)c(F)c(F)c(F)c2F)s1,CA II,8.698970004336019,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
N#Cc1ccc2oc(C(=O)N3CCCC3CN3CCCC3)cc2c1,CA IV,8.301029995663981,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,CA IX,4.522878745280337,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
N=C(NCc1ccc(Cl)cc1)SCCCN1CCCC1,CA IV,7.700057099977233,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
CCC(NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(CCCCN)NC(=O)c1cc(O)ccc1O)C(C)CC)C(=O)O,CA I,4.267606240177032,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
CS(=O)(=O)N1CCN(CC(=O)NC(CCCN=C(N)N)C(=O)c2nccs2)C(=O)C1Cc1ccccc1,CA I,5.945717488133583,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
COc1ccc2ccc(S(=O)(=O)NC(Cc3ccc4ccnc(N)c4c3)C(=O)N3CCC(C)CC3)cc2c1,CA I,6.200659450546418,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
OCCN(CCO)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CA IV,8.721246399047171,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
NS(=O)(=O)c1cc(C(=O)Cn2c(CO)nc3ccccc32)ccc1Cl,CA II,6.0,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
COc1cccc2cc(S(N)(=O)=O)sc12,CA II,7.301029995663981,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
CC(NC(=O)c1ccco1)C(=O)N1CCCN(CCCOc2ccc(-c3noc(-c4ccsc4)n3)c(F)c2)CC1,CA IV,7.309803919971486,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CCC(N2CCCC2)CC1,CA IX,5.499999678657065,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
O=C1NN=Cc2c[nH]c3cc(NC(=O)C4CC4c4ccccc4)cc1c23,CA IX,5.499999678657065,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
COCCCNC(=O)c1cc(S(N)(=O)=O)cnc1Sc1c(F)c(F)cc(F)c1F,CA II,7.97469413473523,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
CN(CCc1ccccc1)c1cc(-c2ccccc2)cc(-c2ccc(O)cc2)n1,CA III,6.309803919971486,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(Cl)cc3)c2cc1C(N)=O,CA IX,6.795880017344075,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
N=C(N)C1CCCC(NC(=O)CN2CCCCC(NS(=O)(=O)c3ccccc3)C2=O)C1O,CA I,7.847711655616943,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
O=C(c1ccc(Sc2ccccc2)nc1)N1CCCN(C2CCC2)CC1,CA IV,9.480040819247932,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
CN1CCN(c2nc3ncc(Cl)cc3n3cnnc23)CC1,CA IV,4.045757490560675,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
CNC(=O)N1CCOc2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc21,CA IX,5.3979400086720375,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
Cc1n[nH]c2ncc(C#N)c(-c3ccccc3)c12,CA IX,5.499999678657065,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
N=C(N)NCCCC(NC(=O)CN(CC1(c2ccccc2)CC1)C(=O)CCc1ccccc1)B(O)O,CA I,10.221848749616356,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)OCCCN3C(=O)OCCOC)ncc1Cl,CA IX,7.091514981121351,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
O=C(NN=Cc1cc(Br)c(O)c(Br)c1)Nc1ccccc1,CA IX,6.0999990348465305,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CC(c1ccccc1)n1cc(-c2ccccn2)c(=O)[nH]c1=O,CA IX,5.346787486224656,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
O=C(OCC(NS(=O)(=O)c1ccccc1)c1ccc(O)cc1)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1,CA VA,5.318758762624412,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
CN(CCCc1ccc(Cl)cc1)c1nc(NCCc2ccc(O)cc2)nc(N2CCN(C(=O)N3CCOCC3)CC2)n1,CA III,5.627087997029893,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
CC(CCC(=O)OCCOc1ccc2nc(S(N)(=O)=O)sc2c1)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,CA II,8.853871964321762,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
COC(=O)C(O)C(CCCCN)NC(=O)C1CCCN1C(=O)C(N)Cc1ccccc1,CA I,4.522878745280337,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
Nc1nonc1-n1nnc(C(=O)NN=Cc2ccncc2)c1-c1ccccc1,CA VA,5.100000128334196,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
NS(=O)(=O)c1cc(S(=O)(=O)c2cccc(O)c2)cs1,CA II,8.67778070526608,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
NC(=O)CC(NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1)C(=O)O,CA II,6.560667306169737,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
CC(C)(O)Cc1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)nn12,CA IX,5.499999678657065,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
COC(=O)CC(CCc1ccc(C(=O)OC)cc1)c1cccc(C(=N)N)c1,CA I,5.443697499232712,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
Cc1cccc(-c2[nH]c(-c3ccnc(N)n3)cc2C(N)=O)c1C,CA IX,5.499999678657065,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CC1CCCc2c(-c3cccnc3)nc(N)nc21,CA IV,5.167491087293763,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
COc1c(C)n(-c2ccc(S(=O)(=O)N3CCN(C4CCCC4)CC3)cc2)ccc1=O,CA IV,7.655411257421286,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
COc1cc(C=Cc2ccc(F)cc2)cc(OC)c1,CA III,4.0,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
O=C(NCc1ccccc1)Nc1ncc([N+](=O)[O-])s1,CA IX,5.499999678657065,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)O)c(C)c34)ccc2[nH]1,CA IX,5.0,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CCc1nc2c(C)cc(C)nn2c1Cc1ccc(C=CCN2CCN(C(C)C)CC2)cc1,CA IV,6.552841968657781,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
CN1CCN(Cc2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)CC1,CA I,4.958607314841775,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
COc1ccc2c(c1)S(=O)(=O)C(S(N)(=O)=O)C2,CA II,6.096910013008056,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
NC(Cc1c[nH]c2ccccc12)C(=O)Nc1cncc(C=Cc2ccncc2)c1,CA IX,5.59999938302362,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
Oc1cccc(C2=Cc3ccc(O)cc3C23Cc2ccccc2C3)c1,CA III,7.508638306165727,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
c1ccc(OCCCc2c[nH]cn2)cc1,CA IV,7.568636235841012,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
CC(Cc1ccccc1)NC(=O)C(NC(=O)C(Cc1ccc([N+](=O)[O-])cc1)NC(=O)CCCN=C(N)N)C(C)O,CA I,6.975779098224798,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,CA III,9.892790030352131,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
O=S(=O)(Nc1cccc(OCCNc2ccncc2)c1)c1ccccc1,CA I,7.638272163982407,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
CCc1nc2c(N(C)C)c(OC3CCN(C(C)=N)CC3)ccc2n1Cc1ccc2ccc(C(=N)N)cc2c1,CA I,5.301029995663981,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
CCc1c(-c2ccc(C(C)(C)O)cc2)[nH]c2nccnc12,CA VA,5.100000128334196,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
Cc1csc(NC(=O)c2sc3nc(-c4ccncc4)ccc3c2N)n1,CA VA,5.100000128334196,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5ccccn5)cc4c(=O)c3c2)cn1,CA IX,7.982966660701219,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CC(C)NC(=O)c1ccc(-c2ccc(OCCCN3C(C)CCC3C)cc2)cc1,CA IV,9.070019409484486,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
COc1cc2nccc(Oc3ccc(NC(=O)NCC(=O)N4CCCC4)nc3)c2cc1OC,CA IX,5.1938200260161125,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
Cc1ccc(S(=O)(=O)c2coc(S(N)(=O)=O)c2)cc1,CA II,8.3767507096021,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
CC(=O)Nc1ccc(-n2nc3ccc(N)nc3n2)cc1,CA IX,6.0,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CC(C)N1CCC(Oc2ccc(CN3CCC(Cc4ccccc4)CC3)cc2)CC1,CA IV,8.965074228983795,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
Cc1ccc(OCc2ccc(CN3CCCCC3)cc2)cc1,CA IV,6.899629454882437,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
CCOC(=O)c1nc2c(=O)[nH]c3cc([N+](=O)[O-])c(NC(C)=O)cc3n2c1C,CA IX,5.59999938302362,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
NCCc1c[nH]cn1,CA IV,8.276428739725986,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
O=C(NCc1ccc(Cl)c(Cl)c1)Nc1ccc2[nH]ncc2c1,CA IX,5.499999678657065,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
O=S(=O)(c1ccc(Cl)cc1)n1c(Cc2ccccc2)nc2ccccc21,CA XIII,4.0,-0.4545801526717558,29442.7519,6.451759910583495,0.099236641221374
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)CCNC(=O)N(C)C4CCC5(C)C(CC(O)C6C5CC(O)C5(C)C(C(C)CCC(=O)O)CCC65)C4)cc3)CC21C,CA III,6.853871964321762,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
CN(C)CCOc1ccc(CCNC(=O)c2ccc[nH]2)cc1Br,CA IV,5.464705879957229,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
CC(CCC(=O)OCCOc1ccc2nc(S(N)(=O)=O)sc2c1)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,CA II,8.387216143280265,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
O=c1c2ccc(O)cc2oc2c1oc1ccccc12,CA III,5.301029995663981,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
CC(N)c1ccc(C(=O)Nc2ccnc3[nH]ccc23)cc1,CA IX,4.522878745280337,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
c1ccc(-c2ccc(OCCCCCN3CCCCCC3)cc2)cc1,CA IV,8.041914151478915,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
CC(Oc1cc(-c2ccc(C(=O)N3CCC(N4CCCC4)CC3)cc2)cnc1N)c1c(Cl)ccc(F)c1Cl,CA IX,7.455931955649724,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
NCCCCc1c[nH]cn1,CA IV,8.389978975335854,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
O=C(Cn1c(Cl)cnc(NCC(F)(F)c2cccc[n+]2[O-])c1=O)NCc1ccccc1,CA I,8.154901959985743,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
CC12CCC3c4ccc(OCCCN5CCC(O)C5)cc4CCC3C1CCC2N1CCCC1,CA IV,8.4089353929735,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
Cc1cc(N2CCC(N3CCCC3C)C2)ccc1NC(=O)NC1CCCCC1,CA IV,9.69897000433602,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
O=c1[nH][nH]c2cccc(-c3ccccc3)c12,CA IX,4.900000142057633,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(F)c(F)c3)ccc2c1,CA III,9.69897000433602,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
CC(=O)Nc1c(C(N)=O)sc2ccc(Cl)c(Cl)c12,CA VA,5.100000128334196,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
Cc1nc(Cc2ccccc2)n(CC(=O)NC(CCCCN)B2OC3CC4CC(C4(C)C)C3(C)O2)n1,CA I,8.065501548756432,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
CCN(CC)C(=O)c1ccc(-c2ccc(OCCCNC(C)C)cc2)cc1,CA IV,6.959991363986458,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
CC12CCC3C(CC=C4CC(O)CCC43C=CCl)C1CCC2O,CA III,5.2131929276129885,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
CCOc1cccc2cc(C(=O)N3CCCC3CN3CCCC3)oc12,CA IV,8.154901959985743,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
CC(C)CC(N=C(S)Nc1ccc(S(N)(=O)=O)cc1)C(=O)NCC(=O)O,CA II,8.301029995663981,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
CC1CCCN1CCc1ccc(-c2ccc(CCCC(=O)O)cc2)cc1,CA IV,9.013228265733757,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
COc1ccc(C=NNC(=O)C2CC(=O)N(c3cc(C)c(S(N)(=O)=O)c(C)c3Cl)C2)cc1,CA II,7.251811972993799,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
Cc1nc(N)ccc1CNC(=O)Cn1c(C)cc2c(c1=O)NC(=O)C(CC1CCC1)C2,CA I,10.075720713938118,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
CC12CCC3C(CC=C4CC(O)CCC43C=O)C1CCC2O,CA III,5.0,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
Nc1cc(C2=NOC(CNS(=O)(=O)c3ccccc3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)ccc1Cl,CA I,4.6777807052660805,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CA II,7.739561809155829,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
COCc1cc(O)c(O)c(O)c1-c1c(COC)cc(O)c(O)c1O,CA VA,4.301029995663981,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
NS(=O)(=O)c1cc(S(N)(=O)=O)c(NS(=O)(=O)C(F)(F)F)cc1Cl,CA II,7.045757490560675,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
CCc1nc2cc(O)ccc2c(Oc2ccc(C=CC(=O)N(C)C)cc2)c1-c1ccccc1,CA III,8.0,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,CA II,8.397940008672037,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
CC(NC(=O)c1ccco1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,CA IV,7.031517051446065,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
Cc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C(C)C(=O)N(C)C)c5)cnc(N)c34)cc2)cc1,CA VA,5.100000128334196,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
NS(=O)(=O)c1cc(C(=O)NCCO)c(SCc2ccccc2)cc1Br,CA II,7.657577319177793,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
NS(=O)(=O)c1nc2ccc(OCCOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2s1,CA II,9.154901959985745,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
Cc1cc(C)nc(SCC(=O)c2cccc(S(N)(=O)=O)c2)n1,CA II,6.0,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
Nc1ccc(-c2cncc(OCC(N)Cc3c[nH]c4ccccc34)c2)cc1C(=O)c1cccc(Cl)c1,CA IX,5.499999678657065,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
O=C(NC1Cc2ccccc2C1)N1CCCC1CN1CCCC1,CA IV,7.2839966563652,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
O=c1[nH]c2cc(Br)cnc2[nH]1,CA IX,4.70000006855703,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CCN(C(=O)C1CCC=C1C(=O)NCc1ccc(C(=N)N)cc1)c1ccccc1,CA I,4.795880017344075,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
Cn1cc(-c2cnc3ccc4ccc(NS(=O)(=O)N5CC(F)C5)cc4c(=O)c3c2)cn1,CA IX,7.552841968657781,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
O=C(Cc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCCC2=O)cc1,CA I,5.0,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
CCC12CCC(O)CC1=CCC1C2CCC2(C)C(O)CCC12,CA III,5.632830511465319,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
O=S1(=O)c2cc(O)ccc2OC(c2ccc(OCCN3CCCCC3)cc2)C1c1ccc(O)cc1,CA III,5.962573502059376,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
Oc1ccc(C2=Cc3cc(O)ccc3C23Cc2ccccc2C3)cc1,CA III,8.366531544420413,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,CA IX,8.100015437450608,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CCCOc1nc(NC(C)=O)cc(N)c1C#N,CA IX,5.499999678657065,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CC(=O)Nc1ccc(S(=O)(=O)n2c(C)nc3ccccc32)cc1,CA XIII,4.0,-0.4545801526717558,29442.7519,6.451759910583495,0.099236641221374
CC=Cc1cc(O)cc2nc(-c3ccc(O)cc3F)oc12,CA III,6.268411234813261,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
CCCc1cc(-c2noc3cc(O)ccc23)c(CCC)cc1O,CA III,7.657577319177793,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
CC(C)CCC(=O)NC(C)C(=O)N1CCN(CCCOc2ccc(-c3noc(-c4ccccc4)n3)c(F)c2)CC1,CA IV,7.167491087293763,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
COC(=O)C(CC1(C)CC2CCC1CC2C(C)(C)CCNC(=O)CCC(C)C)C(=O)O,CA III,4.920818753952375,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1C#N,CA VA,5.055517327849831,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
